ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765478873.6001284,99,28,39,24,50,3.5843505859375,59.5,60.5,8.319
1765478873.8010952,99,23,10,19,18,3.584178924560547,59.5,60.0,7.563
1765478874.0023897,99,23,10,19,18,3.584178924560547,59.5,60.0,7.563
1765478874.2033117,99,31,43,26,24,3.585357666015625,60.0,60.5,8.924
1765478874.4045095,99,31,43,26,24,3.585357666015625,60.0,60.5,8.924
1765478874.6057625,99,31,43,26,24,3.585357666015625,60.0,60.5,8.924
1765478874.8067808,98,21,15,20,16,3.584300994873047,59.5,61.5,6.259
1765478875.0078864,98,21,15,20,16,3.584300994873047,59.5,61.5,6.259
1765478875.2090263,99,33,40,31,50,3.5843276977539062,59.5,61.5,8.094
1765478875.4100995,99,33,40,31,50,3.5843276977539062,59.5,61.5,8.094
1765478875.611087,99,33,40,31,50,3.5843276977539062,59.5,61.5,8.094
1765478875.8122563,62,25,20,33,20,3.584209442138672,59.5,61.0,6.6
1765478876.0132172,62,25,20,33,20,3.584209442138672,59.5,61.0,6.6
1765478876.2143424,99,39,19,14,17,3.5848464965820312,60.0,61.0,8.963
1765478876.4152684,99,39,19,14,17,3.5848464965820312,60.0,61.0,8.963
1765478876.6164465,99,39,19,14,17,3.5848464965820312,60.0,61.0,8.963
1765478876.8176498,99,25,18,26,46,3.584430694580078,60.0,60.5,7.789
1765478877.0186725,99,25,18,26,46,3.584430694580078,60.0,60.5,7.789
1765478877.219565,99,17,17,23,15,3.584064483642578,60.0,60.5,7.483
1765478877.4207115,99,17,17,23,15,3.584064483642578,60.0,60.5,7.483
1765478877.6217346,99,17,17,23,15,3.584064483642578,60.0,60.5,7.483
1765478877.8227265,99,49,24,27,36,3.584819793701172,60.0,61.0,8.701
1765478878.0240226,99,49,24,27,36,3.584819793701172,60.0,61.0,8.701
1765478878.225035,99,12,22,4,14,3.5840606689453125,60.0,60.5,7.028
1765478878.4264407,99,12,22,4,14,3.5840606689453125,60.0,60.5,7.028
1765478878.627642,99,12,22,4,14,3.5840606689453125,60.0,60.5,7.028
1765478878.8286583,99,25,32,29,44,3.5840911865234375,60.5,61.0,8.398
1765478879.0295975,99,25,32,29,44,3.5840911865234375,60.5,61.0,8.398
1765478879.230749,99,29,35,38,25,3.5842018127441406,60.0,61.0,8.358
1765478879.4320967,99,29,35,38,25,3.5842018127441406,60.0,61.0,8.358
1765478879.6332772,99,29,35,38,25,3.5842018127441406,60.0,61.0,8.358
1765478879.8379197,99,22,13,11,18,3.5849876403808594,60.0,61.5,8.805
1765478880.0392227,99,22,13,11,18,3.5849876403808594,60.0,61.5,8.805
1765478880.240209,99,26,23,54,22,3.5844383239746094,60.0,60.5,8.2
1765478880.4414835,99,26,23,54,22,3.5844383239746094,60.0,60.5,8.2
1765478880.6430624,99,26,23,54,22,3.5844383239746094,60.0,60.5,8.2
1765478880.844738,12,18,20,24,20,3.5845108032226562,59.5,60.0,5.898
1765478881.0457604,12,18,20,24,20,3.5845108032226562,59.5,60.0,5.898
1765478881.2466705,99,28,51,28,25,3.5843353271484375,60.0,60.5,7.948
1765478881.4478517,99,28,51,28,25,3.5843353271484375,60.0,60.5,7.948
1765478881.6488447,99,28,51,28,25,3.5843353271484375,60.0,60.5,7.948
1765478881.8499653,99,18,26,18,17,3.5840492248535156,59.5,61.0,7.284
1765478882.0511303,99,18,26,18,17,3.5840492248535156,59.5,61.0,7.284
1765478882.2522697,99,18,26,18,17,3.5840492248535156,59.5,61.0,7.284
1765478882.4532783,99,41,28,29,28,3.5840797424316406,60.0,61.0,8.174
1765478882.6544154,99,41,28,29,28,3.5840797424316406,60.0,61.0,8.174
1765478882.855667,99,27,24,32,54,3.5846900939941406,60.0,61.0,8.438
1765478883.0567975,99,27,24,32,54,3.5846900939941406,60.0,61.0,8.438
1765478883.2577577,99,27,24,32,54,3.5846900939941406,60.0,61.0,8.438
1765478883.4587882,99,19,19,15,10,3.585235595703125,60.0,61.0,8.174
1765478883.659861,99,19,19,15,10,3.585235595703125,60.0,61.0,8.174
1765478883.8609624,99,25,18,22,49,3.5842247009277344,60.0,61.0,7.67
1765478884.062083,99,25,18,22,49,3.5842247009277344,60.0,61.0,7.67
1765478884.2631557,99,25,18,22,49,3.5842247009277344,60.0,61.0,7.67
1765478884.464308,99,29,18,40,21,3.583984375,59.5,61.0,7.216
1765478884.6655548,99,29,18,40,21,3.583984375,59.5,61.0,7.216
1765478884.866531,99,42,30,54,24,3.584056854248047,60.5,61.0,8.319
