image,latency_ms
n01882714_9021.JPEG,1089.459
n01882714_9276.JPEG,1107.601
n01882714_9407.JPEG,1097.944
n01882714_9670.JPEG,1103.969
n01882714_9673.JPEG,1118.938
n01883070_1012.JPEG,1090.055
n01883070_1034.JPEG,1108.694
n01883070_1042.JPEG,1100.501
n01883070_1061.JPEG,1098.960
n01883070_1093.JPEG,1090.773
n01883070_1135.JPEG,1097.560
n01883070_1158.JPEG,1125.575
n01883070_1159.JPEG,1081.003
n01883070_1166.JPEG,1112.076
n01883070_1170.JPEG,1098.140
n01883070_1175.JPEG,1086.855
n01883070_1185.JPEG,1099.526
n01883070_1193.JPEG,1081.834
n01883070_1227.JPEG,1123.289
n01883070_1243.JPEG,1101.610
n01883070_1271.JPEG,1108.452
n01883070_1299.JPEG,1080.972
n01883070_13469.JPEG,1085.832
n01883070_1347.JPEG,1096.386
n01883070_1364.JPEG,1089.102
n01883070_1366.JPEG,1120.536
n01883070_1369.JPEG,1109.898
n01883070_1384.JPEG,1121.143
n01883070_1395.JPEG,1092.484
n01883070_1428.JPEG,1097.951
n01883070_1434.JPEG,1091.526
n01883070_14740.JPEG,1100.193
n01883070_1483.JPEG,1121.342
n01883070_1551.JPEG,1089.665
n01883070_1588.JPEG,1109.590
n01883070_16331.JPEG,1081.267
n01883070_1672.JPEG,1091.583
n01883070_16843.JPEG,1095.098
n01883070_17326.JPEG,1107.007
n01883070_1743.JPEG,1137.506
n01883070_1748.JPEG,1088.189
n01883070_1760.JPEG,1118.880
n01883070_1783.JPEG,1086.071
n01883070_1818.JPEG,1098.065
n01883070_1823.JPEG,1094.657
n01883070_1829.JPEG,1089.111
n01883070_1874.JPEG,1146.617
n01883070_1907.JPEG,1086.043
n01883070_1920.JPEG,1106.653
n01883070_1934.JPEG,1093.755
n01883070_19470.JPEG,1090.261
n01883070_1969.JPEG,1090.326
n01883070_2.JPEG,1087.276
n01883070_20062.JPEG,1127.636
n01883070_2021.JPEG,1093.344
n01883070_2029.JPEG,1105.168
n01883070_2041.JPEG,1088.203
n01883070_2082.JPEG,1089.120
n01883070_2197.JPEG,1078.200
n01883070_2261.JPEG,1099.492
n01883070_22698.JPEG,1107.737
n01883070_23083.JPEG,1087.535
n01883070_2361.JPEG,1115.175
n01883070_2451.JPEG,1087.543
n01883070_2461.JPEG,1099.394
n01883070_24618.JPEG,1101.643
n01883070_2495.JPEG,1107.337
n01883070_2614.JPEG,1135.893
n01883070_26538.JPEG,1094.009
n01883070_27782.JPEG,1123.069
n01883070_27915.JPEG,1093.772
n01883070_2951.JPEG,1101.515
n01883070_2974.JPEG,1088.635
n01883070_3049.JPEG,1113.098
n01883070_3173.JPEG,1117.315
n01883070_3412.JPEG,1084.036
n01883070_361.JPEG,1105.090
n01883070_3827.JPEG,1102.948
n01883070_3934.JPEG,1099.334
n01883070_4178.JPEG,1103.997
n01883070_4191.JPEG,1093.315
n01883070_4218.JPEG,1117.557
n01883070_4223.JPEG,1082.767
n01883070_423.JPEG,1106.338
n01883070_4264.JPEG,1086.918
n01883070_4270.JPEG,1106.954
n01883070_4417.JPEG,1099.967
n01883070_4431.JPEG,1114.496
n01883070_4500.JPEG,1108.947
n01883070_4506.JPEG,1094.287
n01883070_4527.JPEG,1108.215
n01883070_4713.JPEG,1106.079
n01883070_4762.JPEG,1093.035
n01883070_4823.JPEG,1087.772
n01883070_4904.JPEG,1097.420
n01883070_524.JPEG,1115.906
n01883070_5410.JPEG,1095.620
n01883070_5442.JPEG,1120.051
n01883070_5610.JPEG,1083.106
n01883070_5672.JPEG,1100.719
n01883070_5674.JPEG,1080.406
n01883070_5733.JPEG,1099.616
n01883070_5758.JPEG,1141.809
n01883070_5854.JPEG,1090.160
n01883070_5891.JPEG,1108.515
n01883070_5962.JPEG,1083.435
n01883070_6003.JPEG,1088.659
n01883070_6012.JPEG,1094.488
n01883070_6027.JPEG,1087.983
n01883070_6113.JPEG,1146.279
n01883070_62.JPEG,1087.246
n01883070_6233.JPEG,1115.239
n01883070_6288.JPEG,1091.889
n01883070_6299.JPEG,1104.066
n01883070_6304.JPEG,1093.779
n01883070_6314.JPEG,1094.473
n01883070_6332.JPEG,1117.621
n01883070_6353.JPEG,1085.229
n01883070_6376.JPEG,1100.058
n01883070_6434.JPEG,1098.621
n01883070_66.JPEG,1098.314
n01883070_661.JPEG,1107.612
n01883070_6811.JPEG,1096.836
n01883070_6814.JPEG,1122.845
n01883070_7067.JPEG,1092.497
n01883070_7417.JPEG,1093.210
n01883070_7524.JPEG,1084.616
n01883070_7675.JPEG,1092.873
n01883070_7718.JPEG,1085.771
n01883070_7736.JPEG,1097.748
n01883070_7889.JPEG,1113.190
n01883070_7923.JPEG,1090.265
n01883070_8053.JPEG,1132.689
n01883070_8105.JPEG,1087.138
n01883070_8135.JPEG,1092.620
n01883070_8154.JPEG,1086.242
n01883070_8167.JPEG,1097.332
n01883070_8187.JPEG,1117.856
n01883070_8212.JPEG,1090.515
n01883070_8287.JPEG,1120.251
n01883070_835.JPEG,1099.289
n01883070_8441.JPEG,1096.602
n01883070_8728.JPEG,1097.020
n01883070_8750.JPEG,1100.338
n01883070_9012.JPEG,1125.080
n01883070_9096.JPEG,1083.816
n01883070_9324.JPEG,1131.373
n01943899_10768.JPEG,1084.859
n01943899_1125.JPEG,1102.938
n01943899_11982.JPEG,1089.221
n01943899_1207.JPEG,1087.849
n01943899_12099.JPEG,1120.569
n01943899_1236.JPEG,1111.373
n01943899_12996.JPEG,1104.077
n01943899_13006.JPEG,1115.478
n01943899_13637.JPEG,1099.657
n01943899_13809.JPEG,1123.389
n01943899_13961.JPEG,1101.066
n01943899_13985.JPEG,1119.161
n01943899_14069.JPEG,1089.187
n01943899_14147.JPEG,1091.326
n01943899_14169.JPEG,1090.463
n01943899_14275.JPEG,1097.207
n01943899_14348.JPEG,1120.209
n01943899_14454.JPEG,1086.948
n01943899_14469.JPEG,1122.899
n01943899_14521.JPEG,1087.508
n01943899_14612.JPEG,1094.424
n01943899_14637.JPEG,1091.857
n01943899_14745.JPEG,1112.056
n01943899_14873.JPEG,1110.234
n01943899_15153.JPEG,1088.205
n01943899_15209.JPEG,1113.191
n01943899_15254.JPEG,1098.144
n01943899_15375.JPEG,1092.325
n01943899_15448.JPEG,1093.953
n01943899_15545.JPEG,1100.324
n01943899_15569.JPEG,1115.749
n01943899_15799.JPEG,1091.828
n01943899_15878.JPEG,1136.137
n01943899_16028.JPEG,1089.835
n01943899_16122.JPEG,1092.990
n01943899_16128.JPEG,1085.403
n01943899_16223.JPEG,1120.692
n01943899_16308.JPEG,1150.269
n01943899_16516.JPEG,1101.554
n01943899_18758.JPEG,1101.182
n01943899_19571.JPEG,1097.966
n01943899_19724.JPEG,1109.821
n01943899_19756.JPEG,1115.604
n01943899_19766.JPEG,1112.304
n01943899_19785.JPEG,1129.916
n01943899_19821.JPEG,1109.054
n01943899_20062.JPEG,1109.725
n01943899_20262.JPEG,1131.003
n01943899_20289.JPEG,1112.641
n01943899_20708.JPEG,1124.604
n01943899_20828.JPEG,1102.464
n01943899_21619.JPEG,1096.309
n01943899_21892.JPEG,1083.380
n01943899_21997.JPEG,1086.290
n01943899_23713.JPEG,1105.168
n01943899_23819.JPEG,1094.195
n01943899_23823.JPEG,1146.618
n01943899_23997.JPEG,1081.278
n01943899_24009.JPEG,1091.490
n01943899_24414.JPEG,1084.946
n01943899_24703.JPEG,1101.292
n01943899_24896.JPEG,1110.258
n01943899_24917.JPEG,1094.422
n01943899_24949.JPEG,1122.760
n01943899_25792.JPEG,1096.050
n01943899_32445.JPEG,1093.691
n01943899_4339.JPEG,1137.703
n01943899_450.JPEG,1120.105
n01943899_5180.JPEG,1122.264
n01943899_592.JPEG,1100.248
n01943899_7784.JPEG,1124.415
n01943899_8231.JPEG,1101.083
n01943899_8498.JPEG,1112.951
n01943899_8892.JPEG,1129.178
n01943899_9013.JPEG,1105.866
