image,latency_ms
n01883070_19470.JPEG,817.240
n01883070_1969.JPEG,812.418
n01883070_2.JPEG,804.595
n01883070_20062.JPEG,807.454
n01883070_2021.JPEG,811.793
n01883070_2029.JPEG,810.170
n01883070_2041.JPEG,794.147
n01883070_2082.JPEG,800.785
n01883070_2197.JPEG,798.225
n01883070_2261.JPEG,806.380
n01883070_22698.JPEG,811.135
n01883070_23083.JPEG,818.393
n01883070_2361.JPEG,805.645
n01883070_2451.JPEG,789.210
n01883070_2461.JPEG,806.474
n01883070_24618.JPEG,810.283
n01883070_2495.JPEG,804.452
n01883070_2614.JPEG,807.776
n01883070_26538.JPEG,809.908
n01883070_27782.JPEG,793.547
n01883070_27915.JPEG,796.890
n01883070_2951.JPEG,798.805
n01883070_2974.JPEG,798.452
n01883070_3049.JPEG,793.066
n01883070_3173.JPEG,788.240
n01883070_3412.JPEG,811.135
n01883070_361.JPEG,810.006
n01883070_3827.JPEG,791.739
n01883070_3934.JPEG,798.743
n01883070_4178.JPEG,791.995
n01883070_4191.JPEG,796.203
n01883070_4218.JPEG,790.800
n01883070_4223.JPEG,801.310
n01883070_423.JPEG,802.606
n01883070_4264.JPEG,796.490
n01883070_4270.JPEG,797.503
n01883070_4417.JPEG,790.752
n01883070_4431.JPEG,794.398
n01883070_4500.JPEG,793.441
n01883070_4506.JPEG,808.685
n01883070_4527.JPEG,807.869
n01883070_4713.JPEG,795.301
n01883070_4762.JPEG,795.083
n01883070_4823.JPEG,801.397
n01883070_4904.JPEG,794.315
n01883070_524.JPEG,790.013
n01883070_5410.JPEG,809.252
n01883070_5442.JPEG,800.719
n01883070_5610.JPEG,796.274
n01883070_5672.JPEG,789.690
n01883070_5674.JPEG,791.836
n01883070_5733.JPEG,797.999
n01883070_5758.JPEG,794.566
n01883070_5854.JPEG,792.016
n01883070_5891.JPEG,806.046
n01883070_5962.JPEG,808.093
n01883070_6003.JPEG,803.856
n01883070_6012.JPEG,799.690
n01883070_6027.JPEG,788.654
n01883070_6113.JPEG,791.065
n01883070_62.JPEG,795.641
n01883070_6233.JPEG,803.255
n01883070_6288.JPEG,791.667
n01883070_6299.JPEG,792.008
n01883070_6304.JPEG,807.553
n01883070_6314.JPEG,792.132
n01883070_6332.JPEG,799.327
n01883070_6353.JPEG,794.449
n01883070_6376.JPEG,795.743
n01883070_6434.JPEG,811.291
n01883070_66.JPEG,794.611
n01883070_661.JPEG,791.280
n01883070_6811.JPEG,789.764
n01883070_6814.JPEG,796.699
n01883070_7067.JPEG,800.677
n01883070_7417.JPEG,806.924
n01883070_7524.JPEG,805.953
n01883070_7675.JPEG,795.707
n01883070_7718.JPEG,795.681
n01883070_7736.JPEG,792.877
n01883070_7889.JPEG,796.476
n01883070_7923.JPEG,794.834
n01883070_8053.JPEG,819.062
n01883070_8105.JPEG,804.935
n01883070_8135.JPEG,799.296
n01883070_8154.JPEG,788.403
n01883070_8167.JPEG,797.412
n01883070_8187.JPEG,790.292
n01883070_8212.JPEG,807.082
n01883070_8287.JPEG,798.656
n01883070_835.JPEG,804.139
n01883070_8441.JPEG,792.846
n01883070_8728.JPEG,794.135
n01883070_8750.JPEG,797.282
n01883070_9012.JPEG,795.681
n01883070_9096.JPEG,794.832
n01883070_9324.JPEG,827.513
n01943899_10768.JPEG,803.502
n01943899_1125.JPEG,810.387
n01943899_11982.JPEG,810.824
n01943899_1207.JPEG,793.865
n01943899_12099.JPEG,799.895
n01943899_1236.JPEG,838.169
n01943899_12996.JPEG,820.734
n01943899_13006.JPEG,807.102
n01943899_13637.JPEG,796.518
n01943899_13809.JPEG,802.122
n01943899_13961.JPEG,828.141
n01943899_13985.JPEG,828.585
n01943899_14069.JPEG,845.076
n01943899_14147.JPEG,819.152
n01943899_14169.JPEG,814.141
n01943899_14275.JPEG,807.637
n01943899_14348.JPEG,801.578
n01943899_14454.JPEG,808.585
n01943899_14469.JPEG,824.326
n01943899_14521.JPEG,814.197
n01943899_14612.JPEG,805.865
n01943899_14637.JPEG,796.451
n01943899_14745.JPEG,792.509
n01943899_14873.JPEG,805.471
n01943899_15153.JPEG,819.321
n01943899_15209.JPEG,814.200
n01943899_15254.JPEG,791.464
n01943899_15375.JPEG,790.551
n01943899_15448.JPEG,790.969
n01943899_15545.JPEG,790.442
n01943899_15569.JPEG,793.941
n01943899_15799.JPEG,799.884
n01943899_15878.JPEG,799.094
n01943899_16028.JPEG,798.403
n01943899_16122.JPEG,793.321
n01943899_16128.JPEG,796.730
n01943899_16223.JPEG,794.724
n01943899_16308.JPEG,787.635
n01943899_16516.JPEG,796.824
n01943899_18758.JPEG,799.616
n01943899_19571.JPEG,796.517
n01943899_19724.JPEG,795.081
n01943899_19756.JPEG,795.183
n01943899_19766.JPEG,791.801
n01943899_19785.JPEG,789.642
n01943899_19821.JPEG,803.305
n01943899_20062.JPEG,795.436
n01943899_20262.JPEG,810.201
n01943899_20289.JPEG,797.127
n01943899_20708.JPEG,798.504
n01943899_20828.JPEG,796.279
n01943899_21619.JPEG,798.297
n01943899_21892.JPEG,797.619
n01943899_21997.JPEG,794.001
n01943899_23713.JPEG,804.156
n01943899_23819.JPEG,800.897
n01943899_23823.JPEG,797.724
n01943899_23997.JPEG,789.803
n01943899_24009.JPEG,799.894
n01943899_24414.JPEG,795.269
n01943899_24703.JPEG,796.425
n01943899_24896.JPEG,816.831
n01943899_24917.JPEG,802.205
n01943899_24949.JPEG,795.305
n01943899_25792.JPEG,799.785
n01943899_32445.JPEG,796.574
n01943899_4339.JPEG,801.809
n01943899_450.JPEG,804.273
n01943899_5180.JPEG,797.899
n01943899_592.JPEG,804.862
n01943899_7784.JPEG,790.467
n01943899_8231.JPEG,790.365
n01943899_8498.JPEG,789.122
n01943899_8892.JPEG,798.488
n01943899_9013.JPEG,790.492
n01943899_9154.JPEG,801.609
n01943899_9608.JPEG,796.021
n01943899_9834.JPEG,794.710
n01943899_9868.JPEG,788.112
n01943899_9984.JPEG,792.969
n01978287_10168.JPEG,791.099
n01978287_11081.JPEG,787.319
n01978287_11116.JPEG,794.899
n01978287_11133.JPEG,813.735
n01978287_11490.JPEG,799.407
n01978287_11925.JPEG,790.666
n01978287_12062.JPEG,793.147
n01978287_12335.JPEG,794.290
n01978287_12389.JPEG,795.288
n01978287_12486.JPEG,799.434
n01978287_12706.JPEG,800.492
n01978287_13031.JPEG,802.214
n01978287_1308.JPEG,789.908
n01978287_13123.JPEG,789.052
n01978287_1359.JPEG,801.061
n01978287_140.JPEG,800.614
n01978287_148.JPEG,796.047
n01978287_1513.JPEG,802.554
n01978287_1623.JPEG,802.012
n01978287_1707.JPEG,791.956
n01978287_172.JPEG,796.042
n01978287_2208.JPEG,789.953
n01978287_2214.JPEG,793.402
n01978287_2236.JPEG,806.411
n01978287_2264.JPEG,797.829
n01978287_2266.JPEG,798.438
n01978287_2310.JPEG,797.101
n01978287_317.JPEG,797.096
n01978287_3322.JPEG,794.114
n01978287_34.JPEG,795.890
n01978287_3413.JPEG,792.526
n01978287_3448.JPEG,793.497
n01978287_3554.JPEG,800.307
n01978287_3572.JPEG,801.057
n01978287_3585.JPEG,794.312
n01978287_3588.JPEG,805.822
n01978287_3611.JPEG,804.958
n01978287_3749.JPEG,811.784
n01978287_3757.JPEG,794.256
n01978287_3830.JPEG,801.052
n01978287_3831.JPEG,800.127
n01978287_3860.JPEG,792.377
n01978287_3870.JPEG,790.618
n01978287_3879.JPEG,792.150
n01978287_3919.JPEG,792.398
n01978287_393.JPEG,792.504
n01978287_3939.JPEG,802.213
n01978287_3957.JPEG,800.894
n01978287_4007.JPEG,792.900
n01978287_4113.JPEG,790.135
n01978287_4186.JPEG,788.273
n01978287_423.JPEG,806.109
n01978287_4291.JPEG,791.054
n01978287_433.JPEG,800.341
n01978287_4336.JPEG,808.745
n01978287_4348.JPEG,796.020
n01978287_4494.JPEG,794.931
n01978287_4592.JPEG,797.567
n01978287_4610.JPEG,802.947
n01978287_468.JPEG,792.287
n01978287_4741.JPEG,792.376
n01978287_4923.JPEG,800.083
n01978287_4964.JPEG,794.575
n01978287_5181.JPEG,807.902
n01978287_5296.JPEG,806.662
n01978287_5419.JPEG,810.246
n01978287_546.JPEG,795.556
n01978287_5542.JPEG,816.742
n01978287_5546.JPEG,813.991
n01978287_5569.JPEG,793.830
n01978287_5592.JPEG,793.428
n01978287_5601.JPEG,796.420
n01978287_5657.JPEG,790.941
n01978287_5761.JPEG,788.441
n01978287_5778.JPEG,791.368
n01978287_5938.JPEG,804.364
n01978287_5955.JPEG,794.402
n01978287_6003.JPEG,793.132
n01978287_6043.JPEG,791.826
n01978287_6091.JPEG,818.564
n01978287_614.JPEG,796.616
n01978287_6144.JPEG,806.737
n01978287_6155.JPEG,828.032
n01978287_6214.JPEG,808.018
n01978287_6225.JPEG,793.820
n01978287_6265.JPEG,790.669
