ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765485709.4960656,99,17,15,26,6,3.676227569580078,60.5,61.5,7.245
1765485709.6983776,99,17,15,26,6,3.676227569580078,60.5,61.5,7.245
1765485709.8995423,99,24,51,22,30,3.676433563232422,60.5,61.0,7.591
1765485710.101454,99,24,51,22,30,3.676433563232422,60.5,61.0,7.591
1765485710.302516,98,22,37,24,20,3.677135467529297,61.0,61.5,7.471
1765485710.5033529,98,22,37,24,20,3.677135467529297,61.0,61.5,7.471
1765485710.7045796,98,22,37,24,20,3.677135467529297,61.0,61.5,7.471
1765485710.9056346,99,26,19,36,31,3.6776275634765625,60.5,62.0,8.187
1765485711.1067097,99,26,19,36,31,3.6776275634765625,60.5,62.0,8.187
1765485711.3077934,99,22,20,18,31,3.6766624450683594,61.0,61.0,7.404
1765485711.5088778,99,22,20,18,31,3.6766624450683594,61.0,61.0,7.404
1765485711.7101898,99,22,20,18,31,3.6766624450683594,61.0,61.0,7.404
1765485711.9112868,99,31,18,25,43,3.6778411865234375,60.5,61.5,7.591
1765485712.1126013,99,31,18,25,43,3.6778411865234375,60.5,61.5,7.591
1765485712.3137085,99,20,18,24,43,3.6787872314453125,61.0,61.5,7.777
1765485712.5147288,99,20,18,24,43,3.6787872314453125,61.0,61.5,7.777
1765485712.7157302,99,20,18,24,43,3.6787872314453125,61.0,61.5,7.777
1765485712.9166949,99,25,31,28,20,3.6793479919433594,61.0,62.0,7.432
1765485713.1177962,99,25,31,28,20,3.6793479919433594,61.0,62.0,7.432
1765485713.318873,99,25,31,28,20,3.6793479919433594,61.0,62.0,7.432
1765485713.520221,99,29,21,32,25,3.679363250732422,61.0,61.0,7.392
1765485713.7211738,99,29,21,32,25,3.679363250732422,61.0,61.0,7.392
1765485713.9222422,99,30,22,29,35,3.6792144775390625,61.0,62.0,7.284
1765485714.1232498,99,30,22,29,35,3.6792144775390625,61.0,62.0,7.284
1765485714.3245003,99,30,22,29,35,3.6792144775390625,61.0,62.0,7.284
1765485714.5256147,99,25,20,20,48,3.679027557373047,61.5,61.5,8.081
1765485714.726609,99,25,20,20,48,3.679027557373047,61.5,61.5,8.081
1765485714.9333687,36,18,16,23,8,3.6809234619140625,60.5,62.0,5.698
1765485715.1343122,36,18,16,23,8,3.6809234619140625,60.5,62.0,5.698
1765485715.3354259,36,18,16,23,8,3.6809234619140625,60.5,62.0,5.698
1765485715.5366259,99,31,40,31,19,3.6809463500976562,61.5,62.5,7.816
1765485715.7376077,99,31,40,31,19,3.6809463500976562,61.5,62.5,7.816
1765485715.9387977,0,30,28,50,26,3.6789588928222656,60.0,61.0,5.193
1765485716.1398027,0,30,28,50,26,3.6789588928222656,60.0,61.0,5.193
1765485716.3408566,0,30,28,50,26,3.6789588928222656,60.0,61.0,5.193
1765485716.5418482,99,25,20,57,23,3.6803436279296875,61.0,62.0,7.936
1765485716.7427664,99,25,20,57,23,3.6803436279296875,61.0,62.0,7.936
1765485716.9438124,0,15,15,22,25,3.6799964904785156,60.5,61.0,5.385
1765485717.1448402,0,15,15,22,25,3.6799964904785156,60.5,61.0,5.385
1765485717.345815,0,15,15,22,25,3.6799964904785156,60.5,61.0,5.385
