ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765484062.663921,99,22,38,22,23,3.7077560424804688,43.0,42.5,7.707
1765484062.8651884,99,31,21,36,20,3.7078094482421875,42.5,43.5,6.46
1765484063.066874,99,31,21,36,20,3.7078094482421875,42.5,43.5,6.46
1765484063.2680564,99,14,37,14,15,3.7087326049804688,43.0,43.0,7.667
1765484063.4709694,99,14,37,14,15,3.7087326049804688,43.0,43.0,7.667
1765484063.6723883,99,14,37,14,15,3.7087326049804688,43.0,43.0,7.667
1765484063.873532,99,22,22,34,32,3.7080955505371094,42.5,43.0,6.43
1765484064.0747714,99,22,22,34,32,3.7080955505371094,42.5,43.0,6.43
1765484064.2773685,99,41,25,25,27,3.7078285217285156,42.5,42.5,7.32
1765484064.480471,99,41,25,25,27,3.7078285217285156,42.5,42.5,7.32
1765484064.681995,99,41,25,25,27,3.7078285217285156,42.5,42.5,7.32
1765484064.8831732,99,21,27,33,30,3.708667755126953,43.0,43.5,7.587
1765484065.0849102,99,21,27,33,30,3.708667755126953,43.0,43.5,7.587
1765484065.2862985,99,10,16,35,9,3.7077369689941406,43.0,42.5,7.28
1765484065.4898229,99,10,16,35,9,3.7077369689941406,43.0,42.5,7.28
1765484065.691602,99,10,16,35,9,3.7077369689941406,43.0,42.5,7.28
1765484065.8928154,99,18,37,22,21,3.7085647583007812,43.0,43.0,7.011
1765484066.0940342,99,18,37,22,21,3.7085647583007812,43.0,43.0,7.011
1765484066.295927,99,18,41,27,21,3.7086830139160156,43.0,43.0,7.131
1765484066.4990373,99,18,41,27,21,3.7086830139160156,43.0,43.0,7.131
1765484066.7004948,99,18,41,27,21,3.7086830139160156,43.0,43.0,7.131
1765484066.9020355,99,24,22,20,28,3.7096595764160156,43.0,43.5,7.814
1765484067.1048517,99,24,22,20,28,3.7096595764160156,43.0,43.5,7.814
1765484067.3075235,99,14,19,36,12,3.7089195251464844,43.5,43.0,7.547
1765484067.5087128,99,14,19,36,12,3.7089195251464844,43.5,43.0,7.547
1765484067.710704,99,14,19,36,12,3.7089195251464844,43.5,43.0,7.547
1765484067.9129953,65,22,27,18,25,3.7095565795898438,43.0,42.5,5.806
1765484068.114799,65,22,27,18,25,3.7095565795898438,43.0,42.5,5.806
1765484068.3169367,99,23,15,44,14,3.7097396850585938,43.5,43.0,8.094
1765484068.5182683,99,23,15,44,14,3.7097396850585938,43.5,43.0,8.094
1765484068.7194247,99,23,15,44,14,3.7097396850585938,43.5,43.0,8.094
1765484068.9206007,0,28,16,18,17,3.7133636474609375,42.5,43.5,5.371
1765484069.1234708,0,28,16,18,17,3.7133636474609375,42.5,43.5,5.371
1765484069.3255193,99,39,23,14,22,3.713287353515625,43.5,43.0,7.627
1765484069.5265403,99,39,23,14,22,3.713287353515625,43.5,43.0,7.627
1765484069.7286544,99,39,23,14,22,3.713287353515625,43.5,43.0,7.627
1765484069.9301195,0,22,24,29,40,3.7137908935546875,42.5,43.5,5.411
1765484070.1313825,0,22,24,29,40,3.7137908935546875,42.5,43.5,5.411
1765484070.33238,99,14,36,20,19,3.7144546508789062,43.5,43.0,8.24
1765484070.5333452,99,14,36,20,19,3.7144546508789062,43.5,43.0,8.24
1765484070.7355685,99,14,36,20,19,3.7144546508789062,43.5,43.0,8.24
1765484070.9371471,99,21,21,22,12,3.7140235900878906,42.5,43.5,6.118
1765484071.1393542,99,21,21,22,12,3.7140235900878906,42.5,43.5,6.118
1765484071.3407903,99,21,21,22,12,3.7140235900878906,42.5,43.5,6.118
1765484071.5418725,99,22,22,31,24,3.7145843505859375,43.5,43.0,7.36
1765484071.7431808,99,22,22,31,24,3.7145843505859375,43.5,43.0,7.36
1765484071.9443917,99,28,18,46,26,3.7148208618164062,43.5,43.5,6.931
1765484072.1469111,99,28,18,46,26,3.7148208618164062,43.5,43.5,6.931
1765484072.348198,99,28,18,46,26,3.7148208618164062,43.5,43.5,6.931
1765484072.5493286,99,18,23,32,10,3.7163772583007812,43.5,43.0,8.014
1765484072.7503312,99,18,23,32,10,3.7163772583007812,43.5,43.0,8.014
1765484072.951471,99,20,18,16,46,3.7159500122070312,43.0,43.5,7.16
1765484073.1534646,99,20,18,16,46,3.7159500122070312,43.0,43.5,7.16
1765484073.3562992,99,20,18,16,46,3.7159500122070312,43.0,43.5,7.16
1765484073.5584707,99,26,17,16,23,3.716289520263672,43.5,43.0,7.735
1765484073.760063,99,26,17,16,23,3.716289520263672,43.5,43.0,7.735
1765484073.9614618,99,30,29,48,32,3.7161331176757812,43.5,43.5,7.827
1765484074.1632922,99,30,29,48,32,3.7161331176757812,43.5,43.5,7.827
1765484074.364792,99,30,29,48,32,3.7161331176757812,43.5,43.5,7.827
1765484074.5665107,99,22,18,17,10,3.716991424560547,43.5,43.5,7.4
1765484074.7677946,99,22,18,17,10,3.716991424560547,43.5,43.5,7.4
1765484074.9698572,99,21,23,27,45,3.71697998046875,43.0,43.5,7.28
1765484075.1714299,99,21,23,27,45,3.71697998046875,43.0,43.5,7.28
1765484075.374407,99,21,23,27,45,3.71697998046875,43.0,43.5,7.28
1765484075.5761988,99,24,22,24,12,3.71783447265625,43.5,43.5,6.511
1765484075.777282,99,24,22,24,12,3.71783447265625,43.5,43.5,6.511
1765484075.9783595,99,53,39,23,22,3.719005584716797,43.5,44.0,8.465
1765484076.1808922,99,53,39,23,22,3.719005584716797,43.5,44.0,8.465
1765484076.3840103,99,53,39,23,22,3.719005584716797,43.5,44.0,8.465
1765484076.5856686,99,18,13,12,8,3.7184410095214844,43.5,43.5,4.901
1765484076.7867906,99,18,13,12,8,3.7184410095214844,43.5,43.5,4.901
1765484076.988461,99,23,45,25,18,3.7183494567871094,44.0,43.5,7.707
1765484077.1897244,99,23,45,25,18,3.7183494567871094,44.0,43.5,7.707
1765484077.391696,99,23,45,25,18,3.7183494567871094,44.0,43.5,7.707
1765484077.593732,77,25,28,22,26,3.7184371948242188,43.0,45.0,5.411
1765484077.7951367,77,25,28,22,26,3.7184371948242188,43.0,45.0,5.411
1765484077.9962308,99,17,45,16,10,3.719501495361328,43.5,43.5,7.587
1765484078.198909,99,17,45,16,10,3.719501495361328,43.5,43.5,7.587
1765484078.4007728,99,17,45,16,10,3.719501495361328,43.5,43.5,7.587
1765484078.6017132,99,20,22,17,21,3.7186431884765625,43.5,44.0,6.159
1765484078.8075671,99,20,22,17,21,3.7186431884765625,43.5,44.0,6.159
1765484079.0088806,99,24,42,18,20,3.7188453674316406,44.0,43.5,7.36
1765484079.2117522,99,24,42,18,20,3.7188453674316406,44.0,43.5,7.36
1765484079.4132361,99,24,42,18,20,3.7188453674316406,44.0,43.5,7.36
1765484079.6145265,99,30,16,30,28,3.7187271118164062,44.0,44.0,7.32
1765484079.8159435,99,30,16,30,28,3.7187271118164062,44.0,44.0,7.32
1765484080.0174034,99,17,36,13,13,3.7192459106445312,44.0,43.5,7.468
1765484080.2196884,99,17,36,13,13,3.7192459106445312,44.0,43.5,7.468
1765484080.4216943,99,17,36,13,13,3.7192459106445312,44.0,43.5,7.468
1765484080.62267,99,21,19,19,28,3.71875,43.5,43.5,6.821
1765484080.8237615,99,21,19,19,28,3.71875,43.5,43.5,6.821
1765484081.025171,99,21,19,19,28,3.71875,43.5,43.5,6.821
1765484081.2281656,99,48,23,16,28,3.7189559936523438,44.0,43.5,7.627
1765484081.4296393,99,48,23,16,28,3.7189559936523438,44.0,43.5,7.627
1765484081.6308265,99,32,19,24,27,3.7187423706054688,44.0,44.0,6.591
1765484081.8333216,99,32,19,24,27,3.7187423706054688,44.0,44.0,6.591
1765484082.0352407,99,32,19,24,27,3.7187423706054688,44.0,44.0,6.591
1765484082.2367203,99,20,12,16,36,3.718860626220703,44.0,44.0,7.667
1765484082.4389346,99,20,12,16,36,3.718860626220703,44.0,44.0,7.667
1765484082.6401186,99,35,18,30,16,3.7187538146972656,43.0,45.0,6.35
1765484082.8413355,99,35,18,30,16,3.7187538146972656,43.0,45.0,6.35
1765484083.0440032,99,35,18,30,16,3.7187538146972656,43.0,45.0,6.35
1765484083.245497,99,17,14,30,25,3.7192726135253906,44.5,44.0,7.627
1765484083.4467008,99,17,14,30,25,3.7192726135253906,44.5,44.0,7.627
1765484083.6479986,99,32,30,22,30,3.7194480895996094,44.0,45.0,7.775
1765484083.8516066,99,32,30,22,30,3.7194480895996094,44.0,45.0,7.775
1765484084.0569499,99,32,30,22,30,3.7194480895996094,44.0,45.0,7.775
1765484084.2594225,99,29,12,17,27,3.7186012268066406,44.0,43.5,7.587
1765484084.46131,99,29,12,17,27,3.7186012268066406,44.0,43.5,7.587
1765484084.662724,99,31,42,34,26,3.718799591064453,44.0,44.0,7.091
1765484084.8636186,99,31,42,34,26,3.718799591064453,44.0,44.0,7.091
1765484085.0648487,99,31,42,34,26,3.718799591064453,44.0,44.0,7.091
1765484085.2664824,99,24,25,18,20,3.719745635986328,44.0,44.0,7.974
1765484085.4677308,99,24,25,18,20,3.719745635986328,44.0,44.0,7.974
1765484085.6688688,99,20,18,48,18,3.7202987670898438,44.5,44.5,7.894
1765484085.8720822,99,20,18,48,18,3.7202987670898438,44.5,44.5,7.894
1765484086.0753677,99,20,18,48,18,3.7202987670898438,44.5,44.5,7.894
1765484086.2769334,99,22,14,19,18,3.7194557189941406,44.0,44.0,6.931
1765484086.4782293,99,22,14,19,18,3.7194557189941406,44.0,44.0,6.931
1765484086.6800988,99,28,29,18,48,3.7196273803710938,44.5,44.0,7.28
1765484086.8831685,99,28,29,18,48,3.7196273803710938,44.5,44.0,7.28
1765484087.0847223,99,28,29,18,48,3.7196273803710938,44.5,44.0,7.28
1765484087.2858362,99,24,25,30,21,3.720855712890625,44.5,44.0,7.051
1765484087.4869926,99,24,25,30,21,3.720855712890625,44.5,44.0,7.051
1765484087.6881187,99,20,26,18,31,3.720470428466797,44.0,44.0,7.547
1765484087.8903432,99,20,26,18,31,3.720470428466797,44.0,44.0,7.547
1765484088.0932395,99,20,26,18,31,3.720470428466797,44.0,44.0,7.547
1765484088.2946446,99,24,10,19,19,3.720489501953125,44.0,44.0,5.613
1765484088.495791,99,24,10,19,19,3.720489501953125,44.0,44.0,5.613
1765484088.696713,99,33,30,23,48,3.720653533935547,44.5,44.5,7.787
1765484088.8997226,99,33,30,23,48,3.720653533935547,44.5,44.5,7.787
